"Day","Amdmt","OTU","baseMean","l2FC","SE","pvalue","padj"
1,2,"OTU.2032",0.91048014682821,-1.08497101176658,0.984930353613614,0.270648090480023,0.554125050353873
1,2,"OTU.2744",0.96411893864388,-0.194073955597597,0.73040187539873,0.790463749396193,0.917367309244619
1,2,"OTU.2020",0.907219816780176,0.323180137421795,0.77406249282736,0.676304177547425,0.860065979135582
1,2,"OTU.7833",1.32754753912608,0.423500735965291,0.707617593725427,0.549514271592269,0.78601970672897
1,2,"OTU.3816",1.24596385283316,-0.640052760127418,0.804226199468373,0.426112475408133,0.702234946668414
1,2,"OTU.2832",1.73082485066648,1.36127902560927,1.08836966495667,0.211025478400487,0.481576196517423
1,2,"OTU.4442",1.35892414698164,3.04780764886919,1.19055790766104,0.0104677373530848,0.0703255809602445
1,2,"OTU.3133",1.1491539298135,2.78719463648391,0.829974174113051,0.000784602528036451,0.00906576466681418
1,2,"OTU.5166",0.876537081758678,-0.579390052132074,0.893716587692943,0.516795573273233,0.766047496100047
1,2,"OTU.6028",1.62977900868991,-0.0535543356701569,0.689498072795641,0.938089381329302,0.979531636614813
1,2,"OTU.2848",0.755314446669848,0.237574192657504,0.796783523895664,0.765576052189422,0.906576258522736
1,2,"OTU.1687",0.835043172739806,-0.29963811814938,0.894324163208247,0.737591749130438,0.893522287749433
1,2,"OTU.3313",1.08554076570451,-1.5336980432118,1.0107983295721,0.129187528407463,0.364713265641648
1,2,"OTU.2878",0.99093807477998,1.23314872733654,0.909057872732256,0.174936035107727,0.431326737247166
1,2,"OTU.8677",1.19791518400456,1.37350974263705,0.817627139277206,0.0929820310832372,0.302351767587614
1,2,"OTU.2810",0.724544023470186,1.44993710987855,0.966207637432172,0.13344674950555,0.37062131509158
1,2,"OTU.8805",0.847799378653762,-0.69197037741322,0.921455350318457,0.452680473188872,0.72475971270022
1,2,"OTU.7701",1.55563186260997,1.89999202235602,0.619332770453033,0.00215637452674363,0.0208395566891715
1,2,"OTU.2585",0.907763830829013,-0.829094310618354,0.857039862311436,0.333347638911399,0.620952659562555
1,2,"OTU.3027",0.776197341664297,-0.095512298841579,0.871586240427223,0.912738943427896,0.969168400350432
1,1,"OTU.43",223.480476760568,-0.110127792559516,0.290529241717165,0.704643875898853,0.875809673863222
1,1,"OTU.2",1664.01427323273,0.110952667246641,0.0783738103853471,0.15686760447042,0.404097325229536
1,1,"OTU.187",362.132576964478,0.0660515941822755,0.159914812466415,0.679575566498395,0.861286444408224
1,1,"OTU.150",39.0567230436438,0.0320567063241244,0.158169528121542,0.839390561094143,0.941650720101039
1,1,"OTU.91",62.2114018390707,-0.0171831613331207,0.374974418838079,0.963449820641205,0.987984631775131
1,1,"OTU.305",37.7072580260407,-0.146295170832724,0.271030375040768,0.589352845790056,0.810890868525472
1,1,"OTU.25",187.19887275687,0.0945287904788471,0.241875397098751,0.695933200698623,0.870346946613685
1,1,"OTU.4258",216.80811533347,-0.0986802477067795,0.111800295183156,0.377426772053353,0.661521122581421
1,1,"OTU.453",49.5655884056922,-0.172410725872039,0.1511126220515,0.253894091231346,0.536993209389512
1,1,"OTU.599",14.943198710933,-0.265564503773022,0.330405272644859,0.421539158247875,0.699174250524064
1,1,"OTU.82",80.3873686210775,0.226629785110802,0.228276453935902,0.320814003034443,0.608986793972072
1,1,"OTU.478",30.4852486195079,-0.230489068892772,0.24348659828761,0.343832898510461,0.631549841348094
1,1,"OTU.67",97.855257990673,0.233313421012697,0.119803261250858,0.0514782492139671,0.207898802004853
1,1,"OTU.7041",8.31361218202329,0.419110566873161,0.331101187645109,0.205581792671744,0.474429832216227
1,1,"OTU.4547",669.171612931191,-0.176337782412964,0.125416777606147,0.159719879360224,0.408532579732445
1,1,"OTU.104",43.75944886034,-0.0550856751726997,0.160337547968212,0.731176707995432,0.889868696907679
1,1,"OTU.30",499.896989310791,0.0464813794612637,0.145893781933903,0.75003182600684,0.897098132348133
1,1,"OTU.124",1494.05654323597,0.18283095637241,0.160244399850014,0.253890449197535,0.536993209389512
1,1,"OTU.107",133.594617217526,-0.108007149814709,0.129660537310343,0.404845067530664,0.685844590702634
1,1,"OTU.6190",165.64478689607,1.37413018539747,0.252281619818856,5.12810351100713e-08,1.78826821450342e-06
1,1,"OTU.2165",196.804421784617,-0.0682682328223302,0.143814179002347,0.635002592249664,0.834760139375185
1,1,"OTU.267",91.7456953782618,-0.0367488793446947,0.225350525116537,0.870459933814962,0.953056356271923
1,1,"OTU.393",18.1250693389808,0.403991367102652,0.211606414573179,0.0562409276343577,0.219718281856302
1,1,"OTU.450",36.6256087902201,-0.283422954197733,0.187439166593194,0.130513594637596,0.367066244115829
1,1,"OTU.371",53.4953726805948,-0.298288362109318,0.162168055638322,0.0658596001716907,0.242886225379212
1,1,"OTU.19",653.53695121986,-0.0571386957858614,0.103100428748484,0.579439070084584,0.804184264979426
1,1,"OTU.129",84.1224503937593,0.148409573027883,0.126255923729404,0.239808245268943,0.520577297840799
1,1,"OTU.6826",205.965249063032,0.0469629514506152,0.279307153544772,0.866472447115151,0.952144115399505
